id,num_orders
1406673,121
1294357,216
1228266,285
1488677,554
1424179,26
1429867,42
1083778,96
1412339,41
1309019,122
1429369,81
1023764,122
1235639,175
1161715,162
1034811,175
1297084,13
1263867,40
1207706,202
1495277,270
1274689,243
1473386,26
1396008,82
1352957,68
1175539,352
1208032,189
1139998,69
1345370,539
1468915,81
1412517,257
1235360,41
1115937,94
1414341,148
1150150,215
1222246,513
1062556,499
1389391,94
1462187,68
1477781,122
1307721,3525
1086764,433
1274608,2132
1385813,28
1152269,68
1293693,136
1079050,14
1268557,54
1028423,54
1354486,42
1439681,28
1100265,135
1288951,80
1050581,257
1115528,13
1294502,95
1337744,109
1430822,311
1367941,123
1088086,27
1022421,40
1065633,134
1475975,134
1301966,134
1179522,41
1452915,13
1337074,108
1411597,148
1485280,378
1228135,81
1123336,54
1452081,28
1434384,161
1377169,379
1417530,229
1468795,135
1425915,177
1448266,80
1103610,42
1443467,68
1431006,69
1249754,123
1456297,312
1143869,270
1402368,134
1480810,134
1235695,54
1126918,310
1204193,41
1363689,2132
1171147,14
1069813,27
1162341,94
1322932,188
1299021,553
1285582,175
1129549,148
1464589,121
1076755,135
1032540,15
1309956,377
1216773,419
1310608,107
1398185,42
1406628,285
1109214,364
1359148,269
1299390,406
1204365,134
1089056,54
1046942,27
1095830,121
1225650,15
1294270,107
1078691,163
1136158,258
1043837,28
1163684,94
1027819,82
1191824,1081
1308807,134
1328774,2391
1169581,14
1430856,149
1175333,107
1270294,204
1321137,55
1283691,27
1370005,217
1262025,432
1259435,175
1166622,26
1383858,14
1427098,14
1285859,53
1440743,150
1062420,177
1462136,41
1009784,82
1486013,15
1399286,55
1147901,108
1344150,216
1070037,27
1222949,14
1215011,27
1198959,177
1188527,41
1346714,40
1482630,365
1448107,177
1205567,55
1082757,96
1215876,69
1225833,163
1044380,311
1205384,283
1461502,55
1119781,42
1139984,15
1460556,310
1188459,258
1389266,1079
1108124,40
1491489,15
1049062,27
1075576,27
1477670,55
1272908,26
1038889,122
1028380,40
1107037,257
1334397,744
1457455,175
1058761,41
1130814,150
1044631,40
1344808,176
1038504,26
1329960,81
1296351,13
1019539,54
1387986,230
1476397,580
1167804,40
1136777,108
1035417,13
1064599,176
1499642,162
1416036,202
1458201,202
1474894,203
1306179,40
1002169,107
1240731,96
1308479,202
1430344,311
1427461,312
1180427,337
1084840,337
1339628,122
1483668,3646
1200166,177
1186410,1431
1483138,13
1028424,15
1011434,13
1476698,107
1212467,27
1072033,68
1355242,324
1271881,135
1002006,14
1278449,55
1353206,162
1459848,190
1164315,175
1310332,41
1259442,28
1040715,728
1357297,28
1215083,81
1459079,55
1133258,528
1051624,190
1189364,338
1237197,203
1344039,296
1228340,68
1418384,67
1423901,67
1034918,121
1102692,176
1392759,81
1478254,68
1429232,42
1114780,94
1479658,783
1080730,433
1455182,662
1282860,108
1101343,69
1431812,15
1196870,27
1255092,15
1459340,14
1303994,28
1180844,80
1229053,418
1115522,175
1416387,14
1175969,217
1264512,244
1101602,15
1364974,41
1099346,40
1405795,148
1496382,215
1175684,42
1142788,176
1295041,190
1077288,229
1366421,1647
1492620,364
1075788,568
1382213,53
1182796,95
1282019,40
1122837,258
1273607,216
1110475,150
1136800,14
1160516,96
1417174,163
1413077,1878
1045457,135
1015514,485
1013966,13
1429994,69
1119395,40
1329624,134
1103849,177
1345178,14
1155905,55
1294097,14
1343829,257
1266359,756
1207533,366
1138260,28
1112094,81
1323908,202
1085482,161
1409991,339
1492673,108
1175740,149
1395167,419
1199340,231
1418919,108
1377719,53
1194437,323
1130416,271
1280840,231
1004386,514
1184922,474
1100507,269
1252468,54
1477986,135
1214733,163
1339069,620
1496763,310
1104288,1080
1448727,364
1109352,67
1064194,350
1442423,4697
1312594,472
1158066,607
1055289,42
1289858,69
1264890,67
1334387,54
1240059,27
1182924,148
1446920,109
1421718,541
1154848,258
1498872,135
1266223,15
1098357,392
1125038,458
1090346,433
1284544,94
1291460,69
1071892,28
1486367,270
1468541,350
1412731,270
1128321,42
1161914,13
1201367,15
1135041,203
1107151,364
1024822,1095
1231986,68
1288363,28
1437468,13
1440190,149
1408826,270
1370307,230
1054840,377
1202900,258
1095838,96
1367860,27
1327389,121
1022457,14
1149165,634
1233718,231
1247242,324
1402904,53
1142998,162
1092728,40
1045267,81
1116525,134
1309132,555
1181514,108
1378577,96
1135287,68
1175471,122
1088756,204
1043794,161
1322864,80
1315562,55
1448323,82
1228726,215
1086519,230
1092587,189
1070040,26
1414811,177
1066536,122
1042837,257
1168535,109
1100363,26
1364685,14
1089247,150
1002289,163
1472093,162
1277054,28
1215476,122
1228546,13
1348404,204
1384611,94
1034430,283
1350989,177
1066808,284
1430557,325
1353854,53
1097979,69
1238938,96
1245351,377
1059707,526
1053781,351
1066626,148
1134734,94
1353313,377
1435817,230
1452660,297
1019982,405
1240782,13
1350135,28
1451801,80
1454486,28
1164094,42
1297617,149
1061133,284
1141705,528
1424399,15
1384912,15
1140677,14
1311021,323
1091445,148
1272773,230
1297638,27
1226628,53
1115404,500
1064371,134
1166572,109
1123612,27
1359515,690
1164565,352
1224519,296
1158272,485
1268541,150
1145683,339
1328451,27
1074082,95
1003704,162
1113641,311
1290576,339
1135907,553
1082279,270
1290141,40
1139728,149
1453733,67
1002232,150
1270725,473
1233905,95
1230053,81
1472644,54
1454734,15
1225700,42
1110838,188
1061668,325
1063075,352
1208304,53
1349760,95
1302694,338
1493476,257
1362461,15
1411389,27
1351136,42
1225400,377
1377213,15
1125415,419
1043869,28
1356946,109
1217777,68
1476749,94
1206410,311
1219775,216
1178390,757
1442492,54
1037900,285
1013732,26
1421863,163
1429149,136
1282157,379
1211603,324
1083920,757
1460475,149
1362845,134
1020749,42
1158899,109
1479026,257
1264189,728
1125550,27
1274650,28
1095654,15
1196904,107
1071193,95
1408576,28
1414454,13
1388607,230
1273431,26
1452892,433
1433782,150
1422861,541
1358884,122
1374456,96
1140646,581
1465544,54
1069495,40
1209537,53
1420346,270
1393333,447
1075794,203
1087010,41
1318684,123
1438307,40
1369685,540
1280197,28
1035293,15
1159948,352
1314173,393
1040051,134
1106975,690
1159863,717
1233212,433
1400709,15
1171028,323
1340130,123
1494618,433
1130731,406
1462364,890
1009223,81
1201493,69
1410422,161
1419099,1446
1216159,445
1094661,1052
1131852,26
1240781,81
1259603,15
1020079,15
1289847,108
1409175,540
1302003,770
1182340,688
1475668,14
1195244,298
1320276,270
1433963,107
1061545,108
1123342,69
1499088,175
1304737,377
1191484,203
1268631,14
1435213,41
1358960,54
1159038,68
1167774,109
1276231,393
1193203,26
1086235,243
1443957,54
1144315,296
1170143,337
1456750,96
1178106,1918
1478799,391
1441691,500
1072387,108
1296374,107
1452022,150
1202770,285
1292462,474
1283801,1013
1172837,40
1061530,258
1132421,258
1207821,2025
1425955,459
1177798,3538
1206668,297
1083512,134
1032899,28
1419409,284
1313011,269
1450249,190
1332124,14
1342545,270
1189165,28
1298632,1026
1483839,190
1194554,688
1246235,27
1394658,123
1083939,13
1389275,323
1040684,527
1214462,648
1230965,95
1379530,108
1212610,123
1304455,377
1412631,350
1317530,377
1426262,41
1239465,40
1416084,15
1279695,311
1441734,528
1103357,501
1198182,26
1025834,94
1181097,26
1161018,405
1309392,379
1455063,96
1158632,2052
1091121,1093
1088945,528
1489209,107
1023300,231
1439667,95
1293881,609
1485195,675
1153454,2026
1069020,122
1213921,135
1305234,351
1291485,3104
1387465,581
1256817,649
1224265,161
1334010,95
1467939,96
1180074,136
1074049,15
1302893,136
1394784,15
1408505,176
1345794,13
1051255,688
1142160,541
1107967,257
1067301,13
1492121,41
1067044,27
1481158,378
1195466,203
1256199,257
1122945,150
1028988,122
1499206,54
1319595,161
1150029,297
1194693,366
1111675,14
1031321,15
1292810,26
1471715,244
1442310,242
1104258,204
1494852,42
1255232,136
1210758,406
1154462,339
1301242,703
1230914,445
1379139,135
1042036,243
1094777,121
1018091,26
1303118,134
1491185,82
1295788,150
1259106,258
1238736,512
1458641,107
1311052,68
1169917,40
1287052,310
1395336,215
1190637,1257
1084617,53
1458882,15
1337676,13
1131529,82
1492888,15
1315303,161
1495511,28
1033654,109
1241673,783
1171101,175
1208622,28
1312726,42
1038199,41
1125955,94
1191952,14
1101241,26
1066302,53
1360048,26
1413086,148
1101295,40
1244418,14
1060936,54
1210023,298
1415291,445
1475531,163
1301467,176
1385854,176
1363852,150
1162850,27
1432549,80
1189551,27
1038816,80
1480033,163
1439508,136
1288387,68
1002856,42
1235062,310
1256663,258
1257953,80
1372244,28
1354738,26
1082827,217
1060476,204
1212359,512
1445136,175
1086420,15
1416779,26
1459993,41
1083469,15
1301576,270
1432401,53
1425354,15
1030592,40
1190493,231
1025415,14
1266382,55
1063358,14
1460874,176
1389985,432
1282001,69
1281477,2133
1192441,203
1410275,109
1234421,13
1459159,54
1070644,121
1166141,95
1187242,28
1226046,95
1479494,107
1395552,1878
1144343,352
1423217,1607
1343976,41
1285359,27
1083044,108
1209421,230
1330416,135
1353281,14
1357260,95
1390060,352
1361611,122
1323071,27
1257128,14
1070053,728
1453716,55
1208237,28
1087231,202
1198739,393
1146521,134
1468705,878
1057220,285
1279856,379
1090792,80
1178960,231
1117896,41
1397015,325
1418689,458
1228164,215
1029940,109
1328781,149
1065461,257
1243839,134
1471318,256
1363829,675
1441756,28
1228411,53
1358172,95
1200656,68
1134918,42
1347464,121
1193522,258
1204196,702
1406890,135
1030025,28
1219364,15
1161599,13
1250988,134
1171474,229
1125554,271
1298954,123
1040458,54
1460940,123
1357262,162
1156851,229
1114185,148
1274272,14
1247132,26
1470240,26
1099379,203
1197638,325
1007842,728
1354636,68
1214395,135
1267738,54
1062104,352
1417525,634
1009375,257
1250371,715
1460051,324
1073366,161
1411707,81
1018726,161
1466565,55
1093106,485
1482584,229
1349917,1269
1126206,149
1062592,15
1057767,134
1383977,217
1105382,107
1488019,863
1310708,26
1224959,27
1198619,41
1109243,26
1286106,108
1211354,14
1212519,474
1309748,555
1292773,688
1085197,13
1161921,54
1285669,161
1094658,80
1076525,108
1450450,123
1372636,270
1406546,67
1348460,161
1240846,68
1015804,352
1248501,501
1121701,13
1337720,53
1422209,350
1003447,404
1061263,68
1145373,1323
1132636,906
1201156,256
1078058,96
1151079,95
1189941,123
1475951,635
1184448,257
1391925,1363
1476929,82
1231386,109
1404911,162
1114758,1041
1144461,540
1066415,365
1008743,41
1189950,82
1219400,176
1419847,68
1114649,27
1216349,26
1244754,230
1331326,15
1120815,418
1462648,298
1126592,188
1055426,26
1384255,15
1306205,14
1019043,190
1408089,69
1146767,135
1259805,68
1497120,41
1292298,69
1405377,447
1426151,350
1116946,203
1133414,95
1062761,40
1061634,42
1305049,203
1116333,393
1191349,501
1159771,122
1251864,69
1083765,189
1228552,728
1430516,69
1151845,215
1294699,216
1135850,53
1180421,96
1123301,217
1300287,67
1168400,122
1097503,243
1408518,216
1444957,94
1399997,40
1014758,94
1095122,310
1489921,149
1209256,717
1016153,13
1085266,13
1143854,15
1312916,54
1175396,13
1074206,82
1248416,55
1453080,94
1192024,636
1141206,175
1355728,26
1299237,15
1307772,163
1400665,175
1004645,136
1210413,15
1436680,67
1470215,28
1324163,419
1339559,42
1497250,55
1365093,41
1027940,365
1209765,514
1450040,202
1214298,351
1382875,391
1253739,109
1193984,28
1097871,107
1224457,42
1136765,123
1229203,161
1219292,364
1146575,41
1423852,81
1297702,80
1161437,1984
1125330,175
1360747,662
1029594,122
1020884,69
1306594,108
1457994,95
1043255,229
1013503,136
1435938,15
1220416,42
1442117,324
1029656,393
1435147,162
1472716,42
1226697,82
1141281,14
1190516,257
1008247,257
1418093,257
1075398,41
1064800,15
1492791,26
1205053,377
1090692,150
1103070,419
1365090,41
1195960,15
1427004,28
1178338,67
1040396,311
1391592,121
1208134,123
1489281,202
1158712,80
1313348,14
1348022,121
1304904,15
1384166,108
1448485,298
1392836,539
1490612,107
1281225,42
1147987,364
1325439,2025
1160732,230
1394137,1122
1015427,15
1492109,15
1104909,14
1312658,68
1265919,27
1168667,15
1498239,41
1056884,310
1428307,285
1215913,215
1159521,15
1059592,148
1373733,94
1308805,177
1238435,15
1488981,13
1157481,311
1043153,40
1284746,54
1467255,40
1343273,366
1137134,728
1092730,231
1448019,1635
1231141,203
1040612,378
1113754,188
1185582,473
1057285,527
1203477,878
1158165,1120
1419040,1296
1285350,188
1157350,176
1262900,216
1052629,1741
1038769,944
1227970,4454
1346637,377
1224017,379
1136861,244
1316119,134
1059546,108
1043566,69
1404159,53
1498846,418
1110118,188
1290480,688
1268614,865
1024354,190
1234416,54
1040435,15
1240915,432
1084025,500
1499604,568
1388767,123
1274715,107
1461469,14
1008292,175
1245361,310
1479849,175
1401490,40
1482761,54
1309393,41
1247648,339
1458403,838
1408082,863
1242344,243
1374742,351
1012940,177
1221568,594
1114301,825
1105342,513
1137633,40
1178329,189
1499858,230
1215907,26
1211478,109
1033546,95
1464245,593
1058371,609
1026616,593
1247355,283
1114236,136
1289229,447
1451604,406
1379933,377
1372659,513
1230021,13
1256599,41
1223398,28
1285191,177
1155784,337
1498106,323
1308355,231
1417280,109
1146888,203
1496161,95
1308362,68
1371858,42
1364559,202
1359349,635
1368289,447
1240720,41
1391833,27
1360908,15
1023628,149
1369768,688
1412995,41
1223485,54
1288249,27
1006238,377
1059275,379
1147027,175
1004923,514
1242357,621
1466888,271
1493859,69
1210459,107
1368817,123
1279294,285
1167231,621
1259128,553
1358767,108
1096137,148
1457740,177
1269024,3104
1075647,513
1312036,1066
1008079,28
1204384,122
1119932,14
1000399,53
1427919,28
1375237,26
1296679,782
1168909,594
1269115,688
1338145,40
1128999,15
1220606,69
1241511,68
1104790,298
1425208,108
1199464,27
1050102,149
1336720,202
1213184,163
1076322,203
1321832,26
1373978,15
1081549,80
1240433,501
1387655,27
1350726,149
1496114,28
1432286,350
1385345,379
1170636,162
1230601,2133
1041516,285
1173083,500
1450921,14
1496330,136
1255410,283
1170613,958
1247310,999
1177106,459
1326323,54
1394882,109
1182328,460
1174658,1403
1293282,783
1386650,1607
1309704,177
1195327,107
1473452,109
1210879,80
1185214,95
1066210,177
1499625,27
1080267,298
1330955,42
1335465,865
1267998,1147
1025909,851
1332594,40
1401858,27
1028364,27
1313113,459
1064070,661
1484042,1378
1340756,162
1276173,122
1330803,108
1455753,190
1164898,203
1343584,447
1478559,40
1283300,14
1109985,311
1182370,891
1119237,728
1061216,81
1186970,190
1232710,189
1174524,95
1203994,393
1283754,540
1244061,757
1354740,379
1437784,486
1041281,55
1472538,80
1446011,82
1042253,136
1119080,176
1386957,539
1331353,95
1308975,42
1052339,366
1473719,310
1149757,352
1309128,1390
1465472,190
1322204,177
1206240,55
1120227,148
1258298,244
1129006,297
1020196,26
1447296,122
1367769,13
1400232,567
1016753,904
1242885,175
1168409,42
1231518,67
1380987,27
1215932,95
1117884,257
1363817,621
1152096,14
1486487,40
1418848,40
1310755,122
1338515,257
1010982,689
1219191,40
1415229,149
1198846,94
1149035,350
1143934,499
1418885,350
1186700,204
1412431,270
1265941,80
1174252,80
1391318,486
1373444,161
1255746,69
1432440,350
1261892,230
1068928,134
1265780,107
1348612,310
1160642,229
1163720,1607
1305847,15
1274777,15
1390345,40
1080632,13
1362043,27
1379600,27
1178473,215
1441562,1202
1045971,175
1399293,15
1306525,175
1495101,177
1189930,14
1320678,14
1491671,162
1285364,55
1288551,189
1457020,553
1087121,1552
1308249,242
1068127,595
1108102,1149
1294107,13
1280040,55
1435366,230
1498193,123
1483366,446
1458620,13
1316768,55
1279885,189
1397824,4697
1052054,284
1026328,811
1275190,28
1374425,13
1439872,15
1407466,26
1488816,81
1370281,297
1413701,177
1307828,15
1170147,162
1334448,161
1033182,189
1065230,13
1447947,500
1468251,15
1183920,28
1145327,690
1419745,636
1445638,230
1306558,418
1108134,323
1088320,107
1262779,67
1381709,204
1241273,67
1424447,190
1354383,297
1319128,514
1257115,55
1395094,67
1444861,474
1328290,310
1178643,188
1342743,94
1461309,54
1442360,121
1006284,13
1134764,204
1161944,69
1249279,14
1156031,204
1131668,53
1434813,122
1068689,298
1318738,161
1432334,15
1475359,107
1087593,134
1083819,298
1341927,15
1234463,53
1016464,82
1358838,514
1477660,15
1148248,13
1039288,189
1059110,285
1473909,175
1068714,217
1089089,1527
1356974,715
1346234,216
1315874,27
1262985,109
1260615,109
1060044,647
1356232,593
1357020,1702
1209654,121
1427961,14
1369209,337
1225027,3104
1099215,176
1424670,1176
1238679,41
1392104,82
1205977,163
1167315,54
1444210,80
1016117,54
1130081,175
1300651,500
1184868,554
1009874,580
1378506,163
1304918,378
1434845,216
1133760,41
1096748,121
1451740,121
1227978,109
1277125,26
1196150,203
1334489,13
1431014,27
1023140,258
1489036,258
1022069,1095
1454833,42
1062563,53
1405958,26
1059406,163
1469078,175
1292707,350
1398644,1890
1203716,474
1442542,94
1425213,27
1120872,231
1005457,81
1178195,567
1276208,419
1006772,123
1013636,161
1009256,28
1439011,190
1440035,5454
1498548,325
1416818,2391
1020169,108
1159657,53
1316740,40
1386951,80
1180443,80
1287984,161
1425859,566
1468717,392
1112208,188
1481291,26
1020410,27
1074040,352
1369208,378
1180067,13
1151498,190
1130148,135
1121206,175
1110144,175
1176486,162
1073716,175
1283548,14
1338495,177
1059213,108
1083637,728
1055724,40
1435255,14
1067586,15
1095952,433
1341028,109
1365830,162
1365959,1041
1317198,323
1451163,136
1239283,40
1025725,95
1233183,108
1315899,80
1347174,364
1497342,527
1126061,188
1105093,148
1259625,69
1130528,283
1495708,283
1458963,756
1469496,40
1176341,27
1145097,27
1428215,28
1041705,298
1081454,323
1125431,757
1470105,688
1311945,123
1234987,41
1420177,122
1022645,41
1078051,134
1175825,203
1331054,377
1470658,270
1297518,15
1347237,163
1256412,41
1032350,688
1277516,27
1342728,94
1438163,392
1156954,392
1272295,202
1107132,311
1334275,189
1209977,256
1459739,53
1291850,148
1379698,53
1432632,256
1122526,393
1404288,258
1400901,68
1323340,68
1292411,15
1482582,310
1127643,202
1283497,2011
1057636,135
1150235,53
1474289,82
1354025,41
1253575,177
1299937,67
1089000,14
1039852,161
1267675,40
1488207,176
1350692,418
1210781,175
1193951,42
1095002,13
1492945,94
1054104,244
1423493,325
1002941,42
1125618,28
1360006,54
1059761,135
1091221,204
1435805,148
1245279,69
1396283,68
1093919,68
1343778,176
1011146,108
1154102,202
1415730,2133
1475935,81
1109571,364
1319787,40
1276137,122
1001227,163
1195293,1135
1398730,620
1455484,757
1388600,204
1077390,96
1403233,229
1015880,1041
1241151,406
1172613,1066
1084812,13
1277060,42
1436368,15
1090497,41
1280108,501
1311137,41
1494207,27
1412828,230
1055572,608
1059092,906
1277198,838
1087687,40
1069820,81
1036895,28
1296744,54
1142898,96
1398759,231
1080640,42
1260746,123
1171633,27
1230287,203
1499428,244
1301567,161
1463347,108
1428200,28
1291907,203
1147260,702
1454907,581
1217383,28
1011928,41
1379372,14
1338047,433
1469818,94
1168040,270
1009386,1323
1168372,257
1324150,148
1059445,96
1099952,134
1250220,82
1188755,296
1446882,593
1144740,323
1464033,68
1388757,42
1323659,40
1478111,230
1348933,323
1449756,1607
1230883,42
1167420,68
1405883,149
1175845,54
1117513,27
1024283,202
1492218,566
1027316,608
1471485,69
1024988,68
1260453,26
1489141,108
1454232,134
1011226,257
1175256,27
1243108,40
1093088,41
1217703,136
1282607,230
1370140,53
1219713,81
1249198,13
1073611,285
1211587,447
1068406,324
1342607,620
1261077,621
1484727,27
1352470,107
1088236,107
1215183,270
1396786,258
1094702,379
1089745,67
1156482,123
1103642,204
1342267,460
1025372,256
1022495,284
1493813,26
1301621,15
1075950,40
1136679,162
1430125,2121
1016676,838
1208909,161
1389983,80
1337158,323
1221233,150
1035195,176
1037113,94
1132160,26
1053053,53
1413177,27
1126045,728
1133753,13
1077837,26
1022717,13
1309964,149
1019057,68
1131145,134
1486477,1890
1072415,69
1119869,351
1219047,149
1477396,998
1436609,1027
1069354,460
1314692,188
1304622,14
1078876,258
1343631,1337
1066795,485
1161188,1161
1149120,121
1221328,80
1480464,230
1161892,27
1149568,136
1300878,13
1300870,80
1258889,269
1454269,594
1438319,1701
1373998,4254
1012823,26
1156189,134
1140498,352
1091479,297
1353419,351
1457486,177
1144262,256
1052105,121
1415004,94
1453040,122
1239627,716
1381963,15
1467104,14
1105735,14
1382389,431
1164582,662
1231645,460
1046978,134
1462588,162
1124263,352
1099251,473
1162730,162
1274836,1621
1410039,190
1269164,447
1028730,82
1495888,176
1069033,190
1006557,879
1112006,797
1167679,1376
1328737,54
1405194,204
1452164,257
1116595,566
1064513,716
1490972,1499
1217205,96
1465304,40
1443319,67
1485382,67
1321418,81
1380035,109
1373073,15
1347043,472
1147088,1175
1471717,4254
1329642,67
1248124,298
1220181,445
1171914,392
1200910,109
1371309,163
1223144,27
1400065,148
1483448,216
1357587,256
1172707,42
1292242,81
1306117,55
1193498,580
1352621,622
1482712,863
1347302,40
1186701,108
1288728,15
1486530,472
1459193,190
1393759,418
1282203,905
1179891,243
1326973,270
1435221,53
1433727,80
1139483,68
1284565,121
1439856,946
1046211,136
1053778,217
1414578,26
1254839,26
1483761,973
1497315,229
1233431,487
1393399,40
1242043,82
1424831,13
1134215,188
1091267,134
1207133,13
1440267,26
1073033,405
1336054,2242
1054489,1229
1111308,15
1247191,15
1388259,42
1064410,108
1265180,514
1139023,41
1146782,14
1222928,14
1168385,352
1012312,108
1021280,674
1042565,27
1244605,94
1189058,296
1274015,528
1352677,149
1383644,324
1305973,310
1101500,162
1475789,40
1282883,190
1191532,54
1281302,150
1443615,419
1332108,285
1222883,68
1123521,162
1373500,40
1093306,378
1452342,324
1077994,271
1069917,107
1167780,15
1266148,54
1046582,15
1419491,82
1209198,67
1321469,55
1322590,28
1461727,28
1321297,339
1308836,1378
1278744,2633
1453972,13
1284961,15
1483945,175
1426428,297
1280345,256
1158328,82
1084749,26
1041291,14
1371085,42
1160800,121
1106091,728
1189443,40
1327465,53
1123207,68
1395535,391
1350862,445
1470638,163
1223757,2403
1043364,2403
1246275,447
1278666,28
1333706,486
1420309,230
1400253,959
1061474,986
1283830,3470
1057534,188
1261642,163
1374187,216
1373463,2186
1209612,1122
1282271,1552
1049965,405
1371511,256
1389659,177
1222803,296
1061931,204
1367532,216
1370845,27
1459356,161
1117354,15
1232726,879
1093556,1741
1229128,1756
1155992,94
1467469,188
1357985,94
1381446,622
1000649,485
1285242,771
1322481,175
1237322,257
1255347,148
1350477,204
1276985,230
1446621,796
1035515,54
1194463,216
1310908,121
1318247,810
1219733,2364
1173723,582
1370097,123
1257959,298
1165749,161
1027375,472
1019661,447
1162772,418
1261333,663
1201647,474
1094506,229
1169782,14
1303129,123
1469136,108
1207782,378
1192653,528
1129462,337
1475116,162
1134125,55
1495295,202
1205276,230
1398775,312
1160729,431
1169282,26
1035696,53
1067289,68
1368955,42
1003827,67
1230515,418
1215558,2026
1273328,1837
1414039,15
1004285,204
1110335,432
1333022,514
1153239,15
1239978,41
1340182,202
1441846,216
1132759,123
1394160,13
1141716,28
1038502,27
1449649,283
1023345,257
1441461,474
1324469,54
1177896,54
1419391,69
1479481,689
1229915,404
1247241,135
1184174,2133
1055582,285
1102254,555
1456846,53
1272350,231
1254708,136
1039677,958
1432316,1066
1436213,2308
1038757,96
1207627,69
1199733,242
1341807,879
1216417,810
1195936,1161
1287436,122
1146127,149
1257501,136
1059717,53
1259733,161
1197506,67
1319999,26
1045566,188
1060380,136
1108374,540
1315927,1378
1233583,2160
1085653,68
1196939,80
1313776,595
1351261,258
1405637,215
1349583,107
1336749,68
1209534,69
1164141,150
1404749,297
1458693,582
1474327,40
1282683,27
1318948,94
1480355,285
1056960,810
1487161,393
1008500,177
1092639,15
1198939,352
1118334,393
1337311,393
1455829,269
1300798,283
1263568,42
1085320,42
1467015,55
1294141,109
1321470,177
1398009,243
1471069,258
1021287,13
1104489,55
1167180,15
1426580,406
1306893,258
1381677,337
1123959,28
1008521,122
1472495,14
1401879,26
1406179,175
1326168,82
1443780,14
1007138,42
1476634,15
1496541,540
1279245,1160
1277454,1526
1130968,13
1223081,15
1127406,150
1012486,242
1079096,163
1181824,14
1351500,13
1386107,13
1184696,14
1180413,40
1192293,311
1445951,26
1327384,14
1174841,27
1305132,365
1285880,216
1273993,215
1239027,257
1113550,96
1084108,15
1404629,13
1434155,14
1348839,69
1477313,134
1089017,243
1124052,404
1452469,107
1063625,42
1208483,230
1395756,123
1487950,244
1263410,216
1472554,42
1157790,163
1380842,13
1396237,53
1408066,15
1029886,107
1360286,676
1055063,406
1093786,81
1111575,150
1195946,82
1261731,13
1341838,15
1299687,26
1032225,41
1330234,216
1412550,54
1100095,109
1461775,68
1449523,177
1362777,258
1390732,162
1214244,433
1421486,204
1035903,271
1151461,95
1344236,109
1379760,162
1438925,123
1100432,393
1481693,364
1361864,53
1096667,175
1066661,473
1251281,269
1090506,971
1046443,41
1177634,108
1331426,67
1488697,188
1082947,446
1493527,257
1064804,69
1064331,26
1321403,82
1443671,636
1126491,1903
1373130,1526
1344470,96
1398619,14
1278926,54
1438934,123
1322492,109
1085442,188
1180036,28
1379305,42
1338236,42
1052419,231
1244347,378
1024324,674
1064488,42
1151739,216
1373391,108
1156082,365
1326829,460
1394265,121
1231613,123
1088866,134
1024895,148
1085905,28
1491788,190
1049512,82
1064086,136
1227862,229
1365491,42
1057633,189
1491066,42
1139202,364
1407912,42
1079856,190
1294843,161
1251241,13
1191230,14
1085656,40
1154657,40
1497882,149
1446165,2121
1054992,1215
1331832,176
1450338,80
1080033,258
1310930,54
1136132,26
1343671,28
1307543,230
1227735,40
1424143,54
1218876,40
1222607,296
1211353,728
1492236,215
1185456,485
1023270,189
1159056,339
1448047,41
1296849,55
1390803,40
1345192,149
1215503,229
1171401,122
1379516,107
1209535,42
1373619,27
1109484,53
1056058,122
1487646,163
1135766,68
1144864,15
1414348,26
1269124,13
1420162,67
1465226,243
1359971,2174
1146029,15
1305073,53
1483464,53
1324878,243
1438038,419
1424409,107
1283746,42
1196861,215
1180673,283
1473086,283
1435295,1187
1395825,28
1481749,229
1376522,15
1457798,54
1083867,108
1492206,311
1285535,593
1356813,1094
1058774,177
1250372,81
1448108,190
1340381,109
1267263,1013
1164863,742
1195303,82
1241383,40
1493205,107
1283930,28
1237454,26
1003574,26
1305920,26
1272692,364
1322953,2769
1167859,3039
1150337,14
1345390,27
1333504,94
1289569,366
1076655,121
1309929,123
1276527,162
1441997,123
1314991,107
1085344,175
1219907,202
1329344,42
1226086,13
1389451,27
1362664,204
1334332,244
1249789,688
1363690,55
1201392,14
1055317,296
1444516,324
1256809,121
1355558,486
1306725,474
1319511,81
1490438,41
1326348,107
1108059,136
1316409,404
1192944,350
1056537,499
1174467,68
1451444,231
1069438,107
1077818,878
1155889,526
1491947,406
1176683,42
1372827,28
1416822,27
1022522,14
1046072,338
1248212,2161
1100089,3376
1216807,14
1365133,26
1228444,40
1343164,175
1419443,55
1245334,13
1305088,40
1428523,96
1237972,148
1278761,284
1380157,27
1268287,15
1040530,95
1322237,419
1236493,28
1164196,96
1406779,27
1473572,689
1256216,392
1205185,365
1337172,419
1124970,162
1429561,67
1413088,14
1142767,107
1475274,26
1273306,242
1295754,149
1140038,271
1035694,55
1343939,69
1091560,82
1348391,406
1050411,150
1272163,621
1150293,136
1397480,94
1335268,81
1459186,41
1427939,108
1289986,216
1171733,67
1035271,53
1330418,190
1345268,580
1069534,1862
1180814,26
1066390,96
1246782,163
1144598,188
1054276,54
1308702,15
1048165,14
1026148,121
1356887,135
1261360,419
1370470,28
1158108,122
1310318,81
1169123,177
1284825,258
1419475,108
1015073,607
1050460,501
1062552,82
1442880,28
1056463,135
1092421,82
1466619,297
1499218,458
1147287,203
1405738,55
